title:S14, start timestamp:1618379031.226955, stop timestamp:1618379142.242201, headset type:INSIGHT, headset serial:A2D202F3, headset firmware:932, channels:40, sampling rate:eeg_128;mot_64, samples:14210     , version:2.1, 
Timestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.T7,EEG.Pz,EEG.T8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.T7,CQ.Pz,CQ.T8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.T7,EQ.Pz,EQ.T8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ
1618379094.959351,46.000000,0.000000,4253.333496,4240.512695,4187.179688,4154.358887,4221.025879,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,23.000000,0.000000,0.296957,0.571045,0.295898,-0.705811,0.986831,0.088869,-0.174319,-13.641351,9.848594,59.076305
1618379094.967168,47.000000,0.000000,4238.974121,4233.333496,4159.487305,4135.897461,4196.922852,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.975086,48.000000,0.000000,4230.256348,4230.769043,4150.256348,4122.563965,4192.307617,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,24.000000,0.000000,0.297200,0.571045,0.295654,-0.705811,0.994156,0.092287,-0.179690,-13.533339,8.504843,59.688549
1618379094.982904,49.000000,0.000000,4251.282227,4239.487305,4178.461426,4141.025879,4224.615234,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379094.990721,50.000000,0.000000,4274.358887,4249.743652,4201.538574,4165.641113,4252.820313,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,25.000000,0.000000,0.297200,0.571045,0.295654,-0.705811,0.980972,0.081056,-0.176761,-13.555758,7.116020,60.239571
1618379094.998539,51.000000,0.000000,4273.333496,4249.743652,4203.589844,4171.282227,4251.794922,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379095.006357,52.000000,0.000000,4265.128418,4242.051270,4206.153809,4172.307617,4243.589844,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,26.000000,0.000000,0.297200,0.571045,0.295654,-0.705811,1.006851,0.082521,-0.168460,-13.695566,6.045526,60.675671
1618379095.014175,53.000000,0.000000,4272.307617,4242.563965,4214.871582,4183.077148,4250.256348,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379095.021992,54.000000,0.000000,4283.077148,4254.358887,4215.897461,4194.871582,4260.512695,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,27.000000,0.000000,0.297200,0.571045,0.295654,-0.705811,0.992691,0.079103,-0.167483,-13.641948,8.790633,59.154072
1618379095.029810,55.000000,0.000000,4277.948730,4257.948730,4205.641113,4189.230957,4250.769043,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
1618379095.037726,56.000000,0.000000,4269.230957,4249.230957,4195.897461,4173.333496,4233.333496,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,28.000000,0.000000,0.296862,0.571045,0.295410,-0.706055,0.980484,0.077150,-0.176761,-13.713322,11.380861,57.844448
1618379095.045644,57.000000,0.000000,4270.769043,4253.333496,4193.333496,4168.717773,4235.384766,0.000000,1.000000,15.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,
